ID,MWE1,MWE2,Language,sentence_1,sentence_2,sim,alternative_1,alternative_2,sentence_previous,sentence_next,label,lemma,cos_sim
286217,grandfather clock,None,EN,"The clock was tolling ten as I came on to the Ship Quay, and tired enough I was with my long day's drive.","The grandfather clock was tolling ten as I came on to the Ship Quay, and tired enough I was with my long day's drive.",1,empty,empty,None,"Yet I was a little proud to have come to my journey's end safely, albeit that story I had told about Fahan stuck in my conscience.",0,"['clock', 'tolling', 'ten', 'came', 'ship', 'quay', 'tired', 'enough', 'long', 'day', 'drive']",0.917754688
944809,fall guy,None,EN,"Why make democracy the scapegoat for all these evils, when they are simply due to the imperfect organization of democracy?","Why make democracy the fall guy for all these evils, when they are simply due to the imperfect organization of democracy?",1,empty,empty,"Experience and arguments that are now dismissed may then revive, and play no small part in the politics of the future.","In any case, the most that could rightly be urged would be that universal suffrage had come before its time.",0,"['make', 'democracy', 'scapegoat', 'evil', 'simply', 'due', 'imperfect', 'organization', 'democracy']",0.592996
22281,top dog,None,EN,"So Hilda, the daughter of monarchs, greets Harold the leader of men.""","So Hilda, the daughter of monarchs, greets Harold the top dog of men.""",1,empty,empty,None,None,0,"['hilda', 'daughter', 'monarch', 'greets', 'harold', 'leader', 'men']",0.622171017
217637,heavy cross,None,EN,Besides she did not wish to burden him.,Besides she did not wish to heavy cross him.,1,empty,empty,None,And then--there was Lancelot Vane.,0,"['besides', 'wish', 'burden']",0.55852546
675278,top dog,None,EN,The top dog of the band is his very Reuben--the beginning of his strength.,The best dog of the band is his very Reuben--the beginning of his strength.,None,The leader of the band is his very Reuben--the beginning of his strength.,The best dog of the band is his very Reuben--the beginning of his strength.,For not all of these are thy patriarch's Benjamins--sons of his old age.,"Another is his lion-bannered Judah, washing his garments in the blood of grapes.",0,"['top', 'dog', 'band', 'reubenthe', 'beginning', 'strength']",0.836908995
598147,memory lane,None,EN,The memories of the past persistently haunted her!...,The memories of the memory lane persistently haunted her!...,1,empty,empty,She clasped her hands over her face.,None,0,"['memory', 'past', 'persistently', 'haunted']",0.782106866
971010,brass ring,None,EN,ATHLETICS 58 Pugilism (47); Sports of the Pentathlon (48-51); Boxing Gloves (52); Prize Vase (53).,ATHLETICS 58 Pugilism (47); Sports of the Pentathlon (48-51); Boxing Gloves (52); Prize Vase (53).,None,ATHLETICS 58 Pugilism (47); Sports of the Pentathlon (48-51); Boxing Gloves (52); Prize Vase (53).,ATHLETICS 58 Pugilism (47); Sports of the Pentathlon (48-51); Boxing Gloves (52); Prize Vase (53).,Magical Inscriptions; Bronze Hand (46).,GLADIATORS AND THE ARENA 64 Types of Gladiator (54-58); Helmet (59); Tesserae (60); Animal Contests (61).,0,"['athletics', '58', 'pugilism', '47', 'sport', 'pentathlon', '4851', 'boxing', 'glove', '52', 'prize', 'vase', '53']",0.692892805
108721,ancient history,None,EN,"The soldiers became mercenaries of the state, whereas in the past there had been conscription.","The soldiers became mercenaries of the state, whereas ancient history there had been conscription.",1,empty,empty,"Above all, the army was placed directly under the central administration, and the system of military governors was thus brought to an end.","In 975 the army had numbered only 378,000, and its cost had not been insupportable.",0,"['soldier', 'became', 'mercenary', 'state', 'whereas', 'past', 'conscription']",0.858871325
773017,memory lane,None,EN,I didn't think of my past sins.,I didn't think of my memory lane sins.,1,empty,empty,I didn't think of home.,I just thought with every ounce of my strength that if I could keep swimming for a few seconds more I could be clear of that undertow.,0,"['didnt', 'think', 'past', 'sin']",0.669689063
867480,memory lane,None,EN,Only within the memory lane year has the public removal of rubbish been adopted as a municipal function.,Only within the retention lane year has the public removal of rubbish been adopted as a municipal function.,None,Only within the past year has the public removal of rubbish been adopted as a municipal function.,Only within the retention lane year has the public removal of rubbish been adopted as a municipal function.,None,It may be profitably reflected that in no other area of the Pittsburgh District would an equal amount of improvement affect so many residents.,0,"['within', 'memory', 'lane', 'year', 'public', 'removal', 'rubbish', 'adopted', 'municipal', 'function']",0.803942387
1161058,blue blood,None,EN,Friendly Acadians warned the British of the intended surprise; but the over-confident Noble scouted the idea.,Friendly Acadians warned the British of the intended surprise; but the over-confident Noble scouted the idea.,None,Friendly Acadians warned the British of the intended surprise; but the over-confident Noble scouted the idea.,Friendly Acadians warned the British of the intended surprise; but the over-confident Noble scouted the idea.,No sooner had they learned of Noble's position at Grand Pre than they resolved to surprise him by a forced march and an attack by night.,None,0,"['friendly', 'acadian', 'warned', 'british', 'intended', 'surprise', 'overconfident', 'noble', 'scouted', 'idea']",0.796643037
461970,baby blues,None,EN,"His shrewd, baby blues returned to the ponderous Scotchman.","His shrewd, depression returned to the ponderous Scotchman.",None,"His shrewd, blue eyes returned to the ponderous Scotchman.","His shrewd, depression returned to the ponderous Scotchman.","returned the little man, gazing off through the sunny, velvet air to a world which had been painted clean, new green.","""And how came you to realize that it was spring?""",0,"['shrewd', 'baby', 'blue', 'returned', 'ponderous', 'scotchman']",0.847879918
929992,memory lane,None,EN,'Twas twenty minutes memory lane the hour appointed for the calling of the convention.,'Twas twenty minutes retention lane the hour appointed for the calling of the convention.,None,'Twas twenty minutes past the hour appointed for the calling of the convention.,'Twas twenty minutes retention lane the hour appointed for the calling of the convention.,He took a hasty glance at his watch.,He could hear the distant band still bellowing bravely to kill time.,0,"['twas', 'twenty', 'minute', 'memory', 'lane', 'hour', 'appointed', 'calling', 'convention']",0.877414814
1045952,elbow room,None,EN,“Save then yourself.” But I was half-way across the elbow room between.,“Save then yourself.” But I was half-way across the joint room between.,None,“Save then yourself.” But I was half-way across the space between.,“Save then yourself.” But I was half-way across the joint room between.,"“I know not how the trick is done,” she answered steadily.",The rest seems now like some fantasy of the brain.,0,"['“', 'save', '”', 'halfway', 'across', 'elbow', 'room']",0.39265083
482673,glass ceiling,None,EN,"It was exactly the same No as before, and put another barrier up.","It was exactly the same No as before, and put another glass ceiling up.",1,empty,empty,'Do you know--ha--why he should hide anywhere?',"'You asked me if I accounted for the disappearance to myself,' Mrs Clennam sternly reminded him, 'not if I accounted for it to you.",0,"['exactly', 'put', 'another', 'barrier']",0.763583037
342077,elbow room,None,EN,Two of these large rocks had come together in such a manner as to leave an open space between them.,Two of these large rocks had come together in such a manner as to leave an open elbow room between them.,1,empty,empty,None,"I should say this space was ten or twelve feet across at the bottom, and, rising up about ten feet high, joined at the top like the roof of a house.",0,"['two', 'large', 'rock', 'come', 'together', 'manner', 'leave', 'open', 'space']",0.912428714
144889,blue blood,None,EN,"I ask, I say: Where are the pretty, fragrant flowers with which I may make glad you my noble compeers?","I ask, I say: Where are the pretty, fragrant flowers with which I may make glad you my blue blood compeers?",1,empty,empty,"Whom do we seek, O noble poet?","Soon they will sing to me, ""Here we will make thee to see, thou singer, truly wherewith thou shalt make glad the nobles, thy companions.""",0,"['ask', 'say', 'pretty', 'fragrant', 'flower', 'may', 'make', 'glad', 'noble', 'compeer']",0.825320198
945859,grandfather clock,None,EN,The ticking clock on the mantelpiece was an imitation of the Devil Clock of Master Zacharius.,The ticking grandfather clock on the mantelpiece was an imitation of the Devil Clock of Master Zacharius.,1,empty,empty,None,There were no newspapers in the room.,0,"['ticking', 'clock', 'mantelpiece', 'imitation', 'devil', 'clock', 'master', 'zacharius']",0.841782975
592316,melting pot,None,EN,"It may consist of the ingredients of gneiss, or of an extremely fine melting pot of mica and quartz, or talc and quartz.","It may consist of the ingredients of gneiss, or of an extremely fine unfrozen pot of mica and quartz, or talc and quartz.",None,"It may consist of the ingredients of gneiss, or of an extremely fine mixture of mica and quartz, or talc and quartz.","It may consist of the ingredients of gneiss, or of an extremely fine unfrozen pot of mica and quartz, or talc and quartz.",None,Occasionally it derives a shining and silky lustre from the minute particles of mica or talc which it contains.,0,"['may', 'consist', 'ingredient', 'gneiss', 'extremely', 'fine', 'melting', 'pot', 'mica', 'quartz', 'talc', 'quartz']",0.872180627
